Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
discern-file-so,1459.4693080357142,1527.11328125,263.35546875,17,84.0
discern-logs-so,1205.4296875,1205.4296875,16.625,11,53.0
discern-network,1889.9784226190477,1890.265625,98.08203125,17,84.0
discern-proc-so,1205.92578125,1205.92578125,16.71875,17,84.0
python3,670.0837953629032,1104.8046875,56.96875,6,31.0
systemd-journal,64.33468191964286,65.3828125,19.6328125,17,84.0
