Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
python3,293.0,62.045274053685645,82.50278215982371,56
discern-file-so,386.0,31.039102671645242,53.62025313780934,75
pip3,37.0,63.59660864926025,71.75978541388207,7
discern-proc-so,385.0,2.3930987431871547,2.8477993967108364,74
jbd2/vda2-8,384.0,1.7855840627712072,2.4861070813649215,74
kswapd0,248.0,0.6252310295568041,0.6530746458985742,48
apt-get,27.0,5.227192320502143,12.179708272942856,5
dpkg,17.0,7.781835430691745,10.181851904111689,3
systemd,132.0,0.7216148596843128,1.1206768337599449,27
python3.9,5.0,16.16711173505649,16.16711173505649,1
py3clean,6.0,11.188673625130827,11.188673625130829,1
apt,6.0,7.391862469687673,7.391862469687673,1
apt-listchanges,6.0,4.128356817795803,4.128356817795803,1
mandb,5.0,3.5702377237361587,3.570237723736159,1
sshd,5.0,0.6319659545379795,0.6319659545379795,1
