Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,24.700759242957748,24.953125,18.90234375,15,71.0
discern-file-so,1527.73828125,1527.73828125,308.7578125,15,71.0
discern-logs-so,1205.6796875,1205.6796875,17.890625,12,55.0
discern-network,1898.2109375,1898.2109375,96.65234375,15,71.0
discern-proc-so,1205.92578125,1205.92578125,16.41796875,14,68.0
systemd-journal,63.453125,63.453125,16.17578125,4,19.0
