Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,31.32032534950658,32.5546875,26.23046875,59,304.0
discern-file-so,1443.6065244932433,1463.046875,262.43359375,14,74.0
discern-logs-so,1205.4296875,1205.4296875,26.9609375,45,226.0
discern-network,1898.5859375,1898.5859375,100.33203125,59,300.0
python3,123.82421875,123.82421875,108.37890625,118,592.0
