Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,21.46337890625,21.7265625,15.16796875,10,48.0
discern-file-so,1655.74609375,1655.74609375,300.8125,11,54.0
discern-logs-so,1205.4296875,1205.4296875,18.33203125,9,42.0
discern-network,1833.83203125,1863.1875,79.86328125,11,54.0
discern-proc-so,1205.92578125,1205.92578125,15.65625,2,12.0
python3,779.6566051136364,1192.921875,46.66015625,2,11.0
systemd-journal,65.265625,65.265625,19.578125,10,49.0
