# Overall Packet Count: 3692
# Overall Total Bytes: 829634
# Overall Average Packet Size (Bytes): 224.71
# Overall Capture Duration (Seconds): 64.000
# Overall Average Rate (Mbps): 0.104

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3169,711653,11,0.5175658181818181,1.835592
172.30.0.12,192.168.254.2,303,79330,8,0.07933,0.152544
142.250.141.109,172.30.0.12,67,21620,3,0.057653333333333334,0.085944
172.30.0.1,172.30.0.12,102,10697,9,0.009508444444444444,0.024032
172.30.0.12,34.117.59.81,16,2814,1,0.022512,0.022512
104.26.12.205,172.30.0.12,19,2384,1,0.019072,0.019072
fe80::3037:bcff:fe76:4025,ff02::2,2,142,1,0.001136,0.001136
fe80::6039:daff:fea6:968a,ff02::2,2,142,1,0.001136,0.001136
fe80::68be:fcff:fe88:d6f7,ff02::2,2,142,1,0.001136,0.001136
fe80::6c93:88ff:feba:20a5,ff02::2,2,142,1,0.001136,0.001136
fe80::8482:b3ff:fe70:a0d0,ff02::2,2,142,1,0.001136,0.001136
fe80::883d:76ff:fe63:ce00,ff02::2,2,142,1,0.001136,0.001136
fe80::e497:41ff:fef8:2ad8,ff02::2,2,142,1,0.001136,0.001136
fe80::f8cf:7bff:fe62:c8b9,ff02::2,2,142,1,0.001136,0.001136
