Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,633.000,46.770,90.943,123
discern-proc-so,628.000,2.372,2.543,122
kswapd0,633.000,0.712,0.722,123
jbd2/vda2-8,633.000,0.394,0.441,123
python3,161.000,1.014,6.701,31
discern-logs-so,462.000,0.310,0.328,90
systemd,15.000,2.856,7.563,3
OverallSystemRecord,0.000,,,0
