Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
discern-file-so,1535.1714409722222,1590.8046875,264.95703125,19,90.0
discern-logs-so,1205.4296875,1205.4296875,18.76953125,18,85.0
discern-network,1906.1908611918604,1906.27734375,97.4609375,19,86.0
discern-proc-so,1205.92578125,1205.92578125,16.71484375,14,64.0
python3,680.355613425926,968.48828125,51.94921875,6,27.0
systemd-journal,64.29518229166666,65.2734375,23.81640625,19,90.0
