Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,146.000,87.720,92.431,29
discern-proc-so,736.000,2.196,2.339,147
systemd,763.000,0.415,2.219,152
jbd2/vda2-8,746.000,0.330,0.434,148
discern-logs-so,728.000,0.269,0.282,143
kswapd0,623.000,0.225,0.283,121
OverallSystemRecord,616.000,3.366,5.445,123
