Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,148.000,85.412,91.398,29
discern-proc-so,1151.000,2.773,2.877,227
jbd2/vda2-8,1164.000,0.396,0.511,228
python3,662.000,0.690,13.161,128
discern-logs-so,1159.000,0.332,0.347,227
discern-network,998.000,0.228,0.246,195
systemd,529.000,0.229,2.031,105
sshd,5.000,0.350,0.350,1
OverallSystemRecord,1029.000,4.173,17.064,203
