IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1706,499001,16,0.2495005,1.487664
10.10.10.4,10.10.10.4,1375,152666,15,0.08142186666666666,0.147032
172.30.0.15,172.30.0.15,188,41777,11,0.030383272727272728,0.077936
192.168.254.2,192.168.254.2,146,40166,8,0.040166,0.077952
172.30.0.1,172.30.0.1,40,4497,7,0.005139428571428572,0.014896
34.117.59.81,34.117.59.81,9,2108,2,0.008432,0.008664
104.26.13.205,104.26.13.205,10,1536,1,0.012288,0.012288
fe80::7c89:58ff:fe17:53fe,fe80::7c89:58ff:fe17:53fe,2,142,2,0.000568,0.000576
fe80::8895:9bff:fe24:4e45,fe80::8895:9bff:fe24:4e45,2,142,1,0.001136,0.001136
fe80::e8be:d6ff:fe8d:edab,fe80::e8be:d6ff:fe8d:edab,2,142,1,0.001136,0.001136
