# Overall Packet Count: 5156
# Overall Total Bytes: 1323110
# Overall Average Packet Size (Bytes): 256.62
# Overall Capture Duration (Seconds): 2989.000
# Overall Average Rate (Mbps): 0.004

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.1.1.2,10.1.2.2,3590,489839,192,0.020409958333333332,0.049488
151.101.66.132,172.30.0.14,54,474728,1,3.797824,3.797824
172.30.0.14,192.168.254.2,862,283498,20,0.1133992,0.722176
172.30.0.11,192.168.254.2,74,27926,30,0.007446933333333333,0.026224
172.30.0.13,192.168.254.2,40,9792,1,0.078336,0.078336
10.1.1.2,10.1.1.3,160,7040,86,0.0006548837209302326,0.001056
172.30.0.1,172.30.0.14,61,7007,18,0.0031142222222222222,0.012944
172.30.0.13,199.7.91.13,40,3394,2,0.013576,0.018592
172.30.0.13,198.41.0.4,28,2228,1,0.017824,0.017824
172.30.0.1,172.30.0.13,30,2214,16,0.001107,0.00312
172.30.0.13,192.58.128.30,22,2024,2,0.008096,0.012384
172.30.0.1,172.30.0.12,17,1092,9,0.0009706666666666667,0.002704
172.30.0.14,193.29.63.226,11,1000,3,0.0026666666666666666,0.002912
172.30.0.1,172.30.0.11,16,928,12,0.0006186666666666667,0.000928
fe80::70c4:2aff:fec6:7a0a,ff02::2,8,568,4,0.001136,0.001136
fe80::4c8:9aff:fe5a:1328,ff02::2,8,568,4,0.001136,0.001136
fe80::fce5:e9ff:febe:7997,ff02::2,8,568,4,0.001136,0.001136
172.30.0.1,172.30.0.15,8,464,5,0.0007424,0.000928
fe80::1003:8aff:fe14:42f6,ff02::2,6,426,3,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,6,426,3,0.001136,0.001136
fe80::f48c:a8ff:fef0:f4dc,ff02::2,6,426,3,0.001136,0.001136
fe80::f062:ff:fe3e:6285,ff02::2,6,426,3,0.001136,0.001136
fe80::d823:1bff:fe3d:d2e6,ff02::2,6,426,3,0.001136,0.001136
fe80::d0aa:c7ff:fe32:9d82,ff02::2,6,426,3,0.001136,0.001136
fe80::cc28:20ff:fe01:3bdc,ff02::2,6,426,3,0.001136,0.001136
fe80::c57:2eff:fe82:79b9,ff02::2,6,426,3,0.001136,0.001136
fe80::84df:23ff:fe0d:e95d,ff02::2,6,426,3,0.001136,0.001136
fe80::7466:d9ff:fe6f:61e7,ff02::2,6,426,3,0.001136,0.001136
fe80::742f:e5ff:fe5e:35a1,ff02::2,6,426,3,0.001136,0.001136
fe80::68d8:43ff:feab:3864,ff02::2,6,426,3,0.001136,0.001136
fe80::50be:8fff:fe8f:85ab,ff02::2,6,426,3,0.001136,0.001136
fe80::503c:e2ff:fe92:130f,ff02::2,6,426,3,0.001136,0.001136
fe80::5031:55ff:feaa:ffca,ff02::2,6,426,3,0.001136,0.001136
fe80::1270:fdff:fe57:e58,ff02::2,6,426,3,0.001136,0.001136
::1,::1,6,378,6,0.000504,0.000504
fe80::b04f:9ff:fe76:2f32,ff02::2,5,354,3,0.000944,0.001136
127.0.0.1,127.0.0.1,6,258,6,0.000344,0.000344
fe80::5038:85ff:fe96:71d6,ff02::2,2,142,1,0.001136,0.001136
fe80::dc87:c1ff:fe65:2c50,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
