Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,311.000,83.336,91.317,60
discern-proc-so,2976.000,2.022,7.355,583
systemd,3020.000,0.299,2.537,591
jbd2/vda2-8,2656.000,0.296,1.042,519
kswapd0,2431.000,0.200,0.461,476
systemd-journal,2095.000,0.148,0.168,411
discern-logs-so,1405.000,0.173,0.199,275
sshd,5.000,0.620,0.620,1
OverallSystemRecord,2673.000,2.929,8.109,524
