Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
apt-get,,57.02734375,48.67578125,1,0.0
dbus-daemon,156.59820333407671,166.30859375,157.6015625,627,4484.0
discern-file-so,1436.4852013221155,1526.98828125,204.08984375,15,156.0
discern-logs-so,1269.49609375,1269.49609375,114.70703125,626,4539.0
discern-network,1898.2109375,1898.2109375,117.9765625,610,4430.0
dockerd,1350.86328125,1414.36328125,100.18359375,626,4561.0
mariadbd,1050.94140625,1113.66796875,91.1484375,627,4514.0
