IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,404,104420,12,0.06961333333333333,0.130784
172.30.0.14,172.30.0.14,354,102750,12,0.0685,0.134768
10.1.2.2,10.1.2.2,19,2652,6,0.003536,0.004928
10.1.1.2,10.1.1.2,19,1904,6,0.0025386666666666665,0.003552
172.30.0.1,172.30.0.1,8,908,2,0.003632,0.003632
::1,::1,6,378,4,0.000756,0.001008
127.0.0.1,127.0.0.1,6,258,4,0.000516,0.000688
fe80::1840:3eff:fe22:a997,fe80::1840:3eff:fe22:a997,2,142,1,0.001136,0.001136
fe80::a45d:49ff:febe:89b7,fe80::a45d:49ff:febe:89b7,2,142,1,0.001136,0.001136
fe80::aca2:e0ff:fed7:b549,fe80::aca2:e0ff:fed7:b549,2,142,1,0.001136,0.001136
fe80::d0ca:caff:fe8b:41e8,fe80::d0ca:caff:fe8b:41e8,2,142,1,0.001136,0.001136
