Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,74.000,82.506,90.558,17
discern-proc-so,69.000,1.766,2.071,16
jbd2/vda2-8,78.000,0.972,1.051,17
systemd,83.000,0.608,0.658,18
kswapd0,73.000,0.496,0.517,16
discern-network,5.000,0.310,0.310,1
OverallSystemRecord,5.000,2.075,2.075,1
