Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,23.253717237903224,23.67578125,17.9375,13,62.0
discern-file-so,1527.36328125,1527.36328125,299.8359375,15,73.0
discern-logs-so,1205.4296875,1205.4296875,19.12109375,7,30.0
discern-network,1897.8984375,1897.8984375,96.76171875,15,73.0
discern-proc-so,1205.92578125,1205.92578125,15.83984375,1,5.0
python3,168.85546875,232.25390625,17.69140625,2,11.0
server.py,171.75390625,235.75390625,20.06640625,7,38.0
systemd-journal,65.28125,65.28125,22.96484375,15,73.0
