Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,165.000,85.123,92.146,34
discern-proc-so,1824.000,2.657,10.351,368
discern-logs-so,1852.000,0.685,0.758,368
systemd-journal,1875.000,0.491,0.535,367
discern-network,1890.000,0.445,0.480,364
rsyslogd,1436.000,0.246,0.272,279
flooder,266.000,0.690,0.736,56
systemd,11.000,0.691,0.749,3
sshd,5.000,0.499,0.499,1
OverallSystemRecord,1771.000,4.369,12.129,357
