IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,172.30.0.12,8384,1847571,136,0.10868064705882353,1.648752
5.6.7.8,5.6.7.8,697,1585584,111,0.11427632432432433,0.209584
192.168.254.2,192.168.254.2,5131,414448,136,0.024379294117647058,0.087856
1.1.2.3,1.1.2.3,796,66716,116,0.004601103448275862,0.008544
172.30.0.1,172.30.0.1,157,16198,65,0.0019936,0.006784
fe80::200a:33ff:fe6c:5efa,fe80::200a:33ff:fe6c:5efa,2,142,2,0.000568,0.000576
fe80::3c07:fcff:fe3c:6900,fe80::3c07:fcff:fe3c:6900,2,142,1,0.001136,0.001136
fe80::4cf6:d3ff:fe6a:31ef,fe80::4cf6:d3ff:fe6a:31ef,2,142,2,0.000568,0.000576
fe80::8cc4:42ff:fe1f:640,fe80::8cc4:42ff:fe1f:640,2,142,2,0.000568,0.000576
fe80::a457:daff:fe14:2fd,fe80::a457:daff:fe14:2fd,2,142,2,0.000568,0.000576
fe80::f051:9aff:fe4a:5fb9,fe80::f051:9aff:fe4a:5fb9,2,142,1,0.001136,0.001136
fe80::d4db:bcff:fe9d:11f9,fe80::d4db:bcff:fe9d:11f9,1,70,1,0.00056,0.00056
fe80::f8de:88ff:fe42:305f,fe80::f8de:88ff:fe42:305f,1,70,1,0.00056,0.00056
fe80::fc53:78ff:fe02:276d,fe80::fc53:78ff:fe02:276d,1,70,1,0.00056,0.00056
