IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,172.30.0.12,85,22036,5,0.0352576,0.0772
192.168.254.2,192.168.254.2,82,20972,4,0.041944,0.080208
172.30.0.1,172.30.0.1,15,1766,3,0.004709333333333334,0.007568
fe80::2052:27ff:fe5a:2a4e,fe80::2052:27ff:fe5a:2a4e,2,142,1,0.001136,0.001136
fe80::4c7c:1eff:fea8:3dc6,fe80::4c7c:1eff:fea8:3dc6,2,142,1,0.001136,0.001136
fe80::64e5:e7ff:fed8:fdb4,fe80::64e5:e7ff:fed8:fdb4,2,142,1,0.001136,0.001136
fe80::94c2:ff:fe01:f41e,fe80::94c2:ff:fe01:f41e,2,142,1,0.001136,0.001136
fe80::c808:9fff:fee4:6d04,fe80::c808:9fff:fee4:6d04,2,142,1,0.001136,0.001136
fe80::ca3:1bff:fe1f:d37a,fe80::ca3:1bff:fe1f:d37a,2,142,1,0.001136,0.001136
fe80::d084:f9ff:fed2:4099,fe80::d084:f9ff:fed2:4099,2,142,1,0.001136,0.001136
fe80::3841:55ff:fec1:4baf,fe80::3841:55ff:fec1:4baf,1,70,1,0.00056,0.00056
