Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,84.000,85.240,88.562,16
discern-proc-so,281.000,2.158,2.588,54
discern-network,281.000,0.437,0.455,54
jbd2/vda2-8,281.000,0.382,0.404,54
discern-logs-so,276.000,0.323,0.329,53
kswapd0,187.000,0.306,0.325,37
systemd,10.000,1.059,1.622,2
OverallSystemRecord,198.000,3.715,5.209,38
