# Overall Packet Count: 3497
# Overall Total Bytes: 493981
# Overall Average Packet Size (Bytes): 141.26
# Overall Capture Duration (Seconds): 2799.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.1.2.2,10.1.2.3,2765,353637,299,0.009461859531772575,0.044576
172.30.0.12,192.168.254.2,374,103092,6,0.137456,0.155408
172.30.0.1,172.30.0.12,142,14878,30,0.0039674666666666665,0.01728
172.30.0.12,8.8.8.8,23,11756,3,0.03134933333333333,0.076032
10.1.2.3,10.1.2.4,94,4136,83,0.00039865060240963857,0.000704
172.30.0.1,172.30.0.11,15,870,9,0.0007733333333333333,0.000928
172.30.0.1,172.30.0.14,15,870,8,0.00087,0.000928
172.30.0.1,172.30.0.13,13,754,7,0.0008617142857142858,0.000928
172.30.0.12,208.67.72.50,4,364,2,0.001456,0.001456
172.30.0.1,172.30.0.15,3,174,2,0.000696,0.000928
fe80::8cd9:bbff:fed1:2055,ff02::2,2,142,1,0.001136,0.001136
fe80::68d8:43ff:feab:3864,ff02::2,2,142,1,0.001136,0.001136
fe80::78e6:5cff:fe29:cbcb,ff02::2,2,142,1,0.001136,0.001136
fe80::844c:74ff:fe2c:bb1b,ff02::2,2,142,1,0.001136,0.001136
fe80::84df:23ff:fe0d:e95d,ff02::2,2,142,1,0.001136,0.001136
fe80::c871:c0ff:fe80:b12,ff02::2,2,142,1,0.001136,0.001136
fe80::942d:1fff:fe22:6cd8,ff02::2,2,142,1,0.001136,0.001136
fe80::a49e:4aff:fe9a:f22c,ff02::2,2,142,1,0.001136,0.001136
fe80::c003:2eff:febf:db75,ff02::2,2,142,1,0.001136,0.001136
fe80::c4e:c5ff:fe30:b9b2,ff02::2,2,142,1,0.001136,0.001136
fe80::503c:e2ff:fe92:130f,ff02::2,2,142,1,0.001136,0.001136
fe80::50be:8fff:fe8f:85ab,ff02::2,2,142,1,0.001136,0.001136
fe80::400c:2bff:fe66:79ce,ff02::2,2,142,1,0.001136,0.001136
fe80::5038:85ff:fe96:71d6,ff02::2,2,142,1,0.001136,0.001136
fe80::5029:dcff:fee4:ad29,ff02::2,2,142,1,0.001136,0.001136
fe80::4c8:9aff:fe5a:1328,ff02::2,2,142,1,0.001136,0.001136
fe80::48c4:8aff:fef6:9e74,ff02::2,2,142,1,0.001136,0.001136
fe80::3ccf:47ff:fef7:5248,ff02::2,2,142,1,0.001136,0.001136
fe80::387a:fbff:fe7e:3534,ff02::2,2,142,2,0.000568,0.000576
fe80::304a:12ff:fe14:70d0,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:dd8,ff02::2,2,142,2,0.000568,0.000576
fe80::1003:8aff:fe14:42f6,ff02::2,2,142,1,0.001136,0.001136
fe80::f48c:a8ff:fef0:f4dc,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,1,70,1,0.00056,0.00056
fe80::1270:fdff:fe57:e2c,ff02::2,1,70,1,0.00056,0.00056
10.1.2.2,10.1.2.4,1,44,1,0.000352,0.000352
