Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,15.130133928571428,15.55859375,10.23828125,19,105.0
discern-cpu-sor,1204.796875,1204.796875,11.421875,6,26.0
discern-file-so,1527.11328125,1527.11328125,276.15234375,44,198.0
discern-logs-so,1205.4296875,1205.4296875,14.1953125,44,220.0
discern-network,1824.44921875,1824.44921875,30.03515625,44,207.0
discern-proc-so,1205.92578125,1205.92578125,16.36328125,44,212.0
systemd-journal,49.25,49.25,11.34765625,19,97.0
