Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
containerd,1305.6328125,1305.6328125,35.31640625,50,248.0
dbus-daemon,37.0052773178808,38.32421875,30.56640625,61,302.0
discern-file-so,1436.1066810344828,1463.046875,268.81640625,13,58.0
discern-logs-so,1205.4296875,1205.4296875,28.06640625,59,298.0
discern-network,1889.953125,1889.953125,124.8046875,61,294.0
dockerd,1350.92578125,1414.36328125,100.6953125,60,284.0
