IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,2983,758692,386,0.01572418652849741,1.84356
10.10.10.2,10.10.10.2,3019,417636,635,0.005261555905511811,0.097648
172.30.0.12,172.30.0.12,187,42455,13,0.026126153846153848,0.077456
192.168.254.2,192.168.254.2,158,41170,9,0.036595555555555555,0.0816
172.30.0.1,172.30.0.1,37,4359,7,0.0049817142857142855,0.012304
10.10.10.3,10.10.10.3,65,3926,2,0.015704,0.01856
34.117.59.81,34.117.59.81,9,2100,2,0.0084,0.008632
10.10.10.4,10.10.10.4,34,2032,2,0.008128,0.01456
104.26.13.205,104.26.13.205,6,840,1,0.00672,0.00672
144.202.66.214,144.202.66.214,2,182,1,0.001456,0.001456
fe80::1270:fdff:fe57:e2c,fe80::1270:fdff:fe57:e2c,2,142,1,0.001136,0.001136
fe80::5038:85ff:fe96:71d6,fe80::5038:85ff:fe96:71d6,2,142,1,0.001136,0.001136
fe80::5897:e8ff:fe8e:6ea9,fe80::5897:e8ff:fe8e:6ea9,2,142,1,0.001136,0.001136
fe80::b0a8:e0ff:fe6f:ce33,fe80::b0a8:e0ff:fe6f:ce33,2,142,1,0.001136,0.001136
fe80::c8cc:31ff:fe8b:5242,fe80::c8cc:31ff:fe8b:5242,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,fe80::2c4b:3dff:feea:b48d,1,70,1,0.00056,0.00056
