IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1017,418157,20,0.1672628,0.968624
10.10.10.2,10.10.10.2,1642,156709,20,0.0626836,0.092272
192.168.254.2,192.168.254.2,342,89824,20,0.0359296,0.08184
172.30.0.11,172.30.0.11,320,87519,21,0.03334057142857143,0.089056
172.30.0.1,172.30.0.1,32,3436,6,0.004581333333333333,0.014832
fe80::287a:1ff:fe2b:d77b,fe80::287a:1ff:fe2b:d77b,2,142,1,0.001136,0.001136
fe80::548c:25ff:fedb:4246,fe80::548c:25ff:fedb:4246,2,142,2,0.000568,0.000576
fe80::6009:49ff:fedc:c627,fe80::6009:49ff:fedc:c627,2,142,2,0.000568,0.000576
fe80::ac0e:cdff:fee9:2a7f,fe80::ac0e:cdff:fee9:2a7f,2,142,2,0.000568,0.000576
fe80::c01a:4aff:fed0:d2f5,fe80::c01a:4aff:fed0:d2f5,2,142,1,0.001136,0.001136
fe80::c037:a9ff:fe23:8701,fe80::c037:a9ff:fe23:8701,2,142,1,0.001136,0.001136
