Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,22.792770127118644,23.015625,16.8671875,13,59.0
discern-file-so,1451.522907838983,1590.8046875,270.421875,13,59.0
discern-logs-so,1205.4296875,1205.4296875,18.7421875,10,42.0
discern-network,1889.953125,1889.953125,95.359375,13,59.0
discern-proc-so,1205.92578125,1205.92578125,15.44140625,3,17.0
systemd-journal,65.28125,65.28125,19.57421875,13,59.0
