IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.4,10.10.10.4,1313,1137292,24,0.37909733333333334,6.210008
10.10.10.1,10.10.10.1,1694,466932,24,0.155644,1.250896
172.30.0.15,172.30.0.15,192,42485,10,0.033988,0.079536
192.168.254.2,192.168.254.2,147,40278,9,0.03580266666666666,0.082592
172.30.0.1,172.30.0.1,36,4276,6,0.005701333333333333,0.016736
34.117.59.81,34.117.59.81,9,2100,1,0.0168,0.0168
104.26.12.205,104.26.12.205,9,1466,1,0.011728,0.011728
fe80::7828:deff:fe31:8c33,fe80::7828:deff:fe31:8c33,2,142,1,0.001136,0.001136
fe80::d859:3fff:fe34:4e56,fe80::d859:3fff:fe34:4e56,2,142,1,0.001136,0.001136
fe80::dc5f:8ff:fe66:58f9,fe80::dc5f:8ff:fe66:58f9,2,142,1,0.001136,0.001136
fe80::e0ff:52ff:fe94:cf59,fe80::e0ff:52ff:fe94:cf59,2,142,1,0.001136,0.001136
fe80::f4a7:fff:feb0:7ff5,fe80::f4a7:fff:feb0:7ff5,2,142,1,0.001136,0.001136
