Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
server.py,504.000,64.225,82.963,98
discern-file-so,141.000,59.253,78.395,27
discern-proc-so,742.000,2.293,2.639,145
discern-network,741.000,0.592,0.701,145
jbd2/vda2-8,741.000,0.494,0.653,145
systemd-journal,613.000,0.378,0.489,121
discern-logs-so,221.000,0.294,0.308,44
python3,12.000,0.856,0.856,2
systemd,12.000,0.732,1.288,3
OverallSystemRecord,614.000,47.375,86.446,122
