Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,20.186197916666668,20.82421875,14.13671875,3,9.0
discern-file-so,1655.74609375,1655.74609375,300.8125,11,52.0
discern-logs-so,1205.4296875,1205.4296875,17.62109375,8,35.0
discern-network,1833.83203125,1863.1875,79.86328125,11,52.0
discern-proc-so,1205.92578125,1205.92578125,15.70703125,10,49.0
python3,840.6956676136364,1088.62109375,46.34375,2,11.0
systemd-journal,65.265625,65.265625,19.578125,10,52.0
