Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,111.0,68.72523769367864,85.64748279486852,25
discern-proc-so,106.0,1.729494938941698,2.1735286730564196,24
jbd2/vda2-8,115.0,1.1676077298220005,1.399267786448636,25
systemd,134.0,0.7474526232963176,1.8509022601576652,28
kswapd0,102.0,0.4171566199055503,0.45561283085344734,20
discern-network,11.0,0.41073028292778263,0.4138416414239314,3
