Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,29.67578125,30.10546875,24.3515625,16,75.0
discern-file-so,1460.7440848214285,1590.7421875,272.8125,15,70.0
discern-logs-so,1205.4296875,1205.4296875,13.78125,2,7.0
discern-network,1833.33203125,1833.33203125,30.59375,15,70.0
discern-proc-so,1205.92578125,1205.92578125,16.1328125,14,68.0
systemd-journal,57.27734375,57.27734375,17.8828125,16,75.0
