Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,114.0,57.746601502643536,71.13547405503536,23
server.py,71.0,40.50119883949713,44.2129103053303,13
discern-proc-so,114.0,2.6941104525789794,6.151506038928865,23
jbd2/vda2-8,114.0,1.4609653658636714,1.7377670434222274,23
discern-network,102.0,1.1989753404065286,1.4570067587830158,21
systemd,43.0,0.8658694421006756,1.0114193088418717,10
python3,12.0,1.5477359737412872,1.7905046773474282,2
