# Overall Packet Count: 325
# Overall Total Bytes: 66607
# Overall Average Packet Size (Bytes): 204.94
# Overall Capture Duration (Seconds): 929.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,210,57810,6,0.07708,0.148144
172.30.0.1,172.30.0.12,49,4937,8,0.004937,0.012952
10.10.10.1,10.10.10.2,27,1188,27,0.000352,0.000352
172.30.0.1,172.30.0.14,6,348,4,0.000696,0.000928
172.30.0.12,45.45.184.14,3,272,1,0.002176,0.002176
172.30.0.1,172.30.0.11,4,232,3,0.0006186666666666667,0.000928
fe80::7c54:2cff:fe28:c22f,ff02::2,2,142,1,0.001136,0.001136
fe80::e06d:a1ff:fedd:4e19,ff02::2,2,142,1,0.001136,0.001136
fe80::dca0:ff:fed2:1ed3,ff02::2,2,142,1,0.001136,0.001136
fe80::c89e:feff:fef0:f17,ff02::2,2,142,1,0.001136,0.001136
fe80::a4f9:89ff:fe94:5d6c,ff02::2,2,142,1,0.001136,0.001136
fe80::903e:caff:fe91:3b97,ff02::2,2,142,1,0.001136,0.001136
fe80::445c:9ff:fedc:69fc,ff02::2,2,142,1,0.001136,0.001136
fe80::7886:94ff:fe2f:4992,ff02::2,2,142,1,0.001136,0.001136
fe80::5477:20ff:fec7:8a8d,ff02::2,2,142,1,0.001136,0.001136
fe80::3077:4ff:fe6c:9317,ff02::2,2,142,1,0.001136,0.001136
fe80::28a6:bdff:fe76:2e82,ff02::2,2,142,1,0.001136,0.001136
fe80::e80d:e7ff:fe33:b449,ff02::2,2,142,1,0.001136,0.001136
172.30.0.1,172.30.0.15,1,58,1,0.000464,0.000464
172.30.0.1,172.30.0.13,1,58,1,0.000464,0.000464
