IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.4,10.10.10.4,1285,530727,24,0.176909,1.612256
10.10.10.1,10.10.10.1,1601,476317,24,0.15877233333333332,1.496024
172.30.0.15,172.30.0.15,194,56546,11,0.04112436363636364,0.152336
192.168.254.2,192.168.254.2,159,40116,8,0.040116,0.084736
172.30.0.1,172.30.0.1,36,4400,7,0.005028571428571428,0.015168
34.117.59.81,34.117.59.81,9,2100,1,0.0168,0.0168
172.67.74.152,172.67.74.152,9,1468,1,0.011744,0.011744
fe80::5038:85ff:fe96:71d6,fe80::5038:85ff:fe96:71d6,2,142,1,0.001136,0.001136
fe80::7ce1:ddff:fe22:629d,fe80::7ce1:ddff:fe22:629d,2,142,2,0.000568,0.000576
fe80::a879:a3ff:fe6b:582d,fe80::a879:a3ff:fe6b:582d,2,142,1,0.001136,0.001136
