IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.192.223,151.101.192.223,2684,114241156,14,65.28066057142857,89.570112
151.101.130.132,151.101.130.132,1172,52676949,9,46.823954666666666,94.758696
151.101.66.132,151.101.66.132,450,20445285,5,32.712456,62.755952
140.82.116.4,140.82.116.4,169,4893732,2,19.574928,39.148656
151.101.0.223,151.101.0.223,223,3616932,11,2.630496,4.975744
172.30.0.12,172.30.0.12,4587,592395,59,0.08032474576271187,0.255408
192.168.254.2,192.168.254.2,1420,182588,52,0.02809046153846154,0.175008
172.30.0.1,172.30.0.1,60,9926,10,0.0079408,0.019984
23.150.41.122,23.150.41.122,4,364,2,0.001456,0.001456
fe80::544e:aaff:fefa:2618,fe80::544e:aaff:fefa:2618,4,284,2,0.001136,0.001136
fe80::bc90:27ff:fed6:7a45,fe80::bc90:27ff:fed6:7a45,4,284,2,0.001136,0.001136
fe80::a421:76ff:fe84:98a4,fe80::a421:76ff:fe84:98a4,4,284,2,0.001136,0.001136
fe80::840:51ff:fe55:9d02,fe80::840:51ff:fe55:9d02,4,284,2,0.001136,0.001136
fe80::8036:b7ff:fe92:1f95,fe80::8036:b7ff:fe92:1f95,4,284,2,0.001136,0.001136
fe80::2c13:32ff:feb3:e710,fe80::2c13:32ff:feb3:e710,4,284,2,0.001136,0.001136
fe80::48cb:beff:fe40:23c1,fe80::48cb:beff:fe40:23c1,4,284,2,0.001136,0.001136
fe80::482a:f9ff:fe81:5765,fe80::482a:f9ff:fe81:5765,4,284,3,0.0007573333333333334,0.001136
fe80::2493:64ff:fe6b:8d6f,fe80::2493:64ff:fe6b:8d6f,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e10,fe80::1270:fdff:fe57:e10,4,284,2,0.001136,0.001136
fe80::d832:b4ff:fe66:89a5,fe80::d832:b4ff:fe66:89a5,4,284,2,0.001136,0.001136
fe80::5038:85ff:fe96:71d6,fe80::5038:85ff:fe96:71d6,2,142,1,0.001136,0.001136
fe80::b80f:11ff:fe74:7f5f,fe80::b80f:11ff:fe74:7f5f,2,142,1,0.001136,0.001136
fe80::c4e6:65ff:fe6d:ecc6,fe80::c4e6:65ff:fe6d:ecc6,1,70,1,0.00056,0.00056
