Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,39.52074032738095,40.375,33.33984375,33,126.0
discern-file-so,1519.8320595561595,1527.05078125,284.390625,33,138.0
discern-logs-so,1205.4296875,1205.4296875,14.66796875,13,58.0
discern-network,1833.58203125,1863.1875,40.0859375,33,134.0
discern-proc-so,1205.92578125,1205.92578125,16.25390625,28,132.0
systemd-journal,63.38671875,63.38671875,16.53125,25,126.0
