IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1117,427667,19,0.1800703157894737,0.667368
10.10.10.2,10.10.10.2,1747,203170,19,0.08554526315789474,0.141104
192.168.254.2,192.168.254.2,592,170206,26,0.05237107692307692,0.178336
172.30.0.11,172.30.0.11,537,140634,27,0.041669333333333336,0.16536
172.30.0.1,172.30.0.1,43,4641,7,0.005304,0.013776
fe80::203d:32ff:fe68:9a37,fe80::203d:32ff:fe68:9a37,2,142,1,0.001136,0.001136
fe80::2455:90ff:fe95:ae1d,fe80::2455:90ff:fe95:ae1d,2,142,1,0.001136,0.001136
fe80::3045:bfff:fe9a:c9ab,fe80::3045:bfff:fe9a:c9ab,2,142,1,0.001136,0.001136
fe80::60fa:1dff:fe53:8d98,fe80::60fa:1dff:fe53:8d98,2,142,1,0.001136,0.001136
fe80::982a:d6ff:fe96:be7b,fe80::982a:d6ff:fe96:be7b,2,142,1,0.001136,0.001136
fe80::a0b4:e9ff:fee4:ef44,fe80::a0b4:e9ff:fee4:ef44,2,142,1,0.001136,0.001136
fe80::c09b:3bff:fe30:6a39,fe80::c09b:3bff:fe30:6a39,2,142,2,0.000568,0.000576
fe80::d461:3eff:fe28:e9b8,fe80::d461:3eff:fe28:e9b8,2,142,1,0.001136,0.001136
fe80::e4e0:1cff:fe42:1cfa,fe80::e4e0:1cff:fe42:1cfa,2,142,2,0.000568,0.000576
fe80::ecdb:7ff:feb9:77b0,fe80::ecdb:7ff:feb9:77b0,2,142,1,0.001136,0.001136
fe80::44ca:a8ff:feef:c0ce,fe80::44ca:a8ff:feef:c0ce,1,70,1,0.00056,0.00056
