Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,316.000,80.861,87.697,60
discern-proc-so,2983.000,2.412,2.583,583
discern-logs-so,2983.000,0.332,0.364,583
systemd,3095.000,0.214,2.263,604
systemd-journal,2977.000,0.197,0.209,582
kswapd0,2499.000,0.141,0.160,490
named,61.000,0.299,0.770,12
sshd,5.000,2.263,2.263,1
OverallSystemRecord,2667.000,3.312,7.542,522
