Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,51.18781863670695,63.1953125,57.33203125,583,2979.0
discern-file-so,1480.6925753741198,1590.7421875,275.08203125,55,284.0
discern-interfa,1507.51953125,1571.26953125,22.5859375,517,2645.0
discern-logs-so,1205.4296875,1205.4296875,57.671875,583,2983.0
discern-network,1849.96875,1863.81640625,31.28515625,583,2987.0
discern-proc-so,1205.92578125,1205.92578125,15.61328125,34,169.0
named,399.4026841286307,406.5234375,25.95703125,47,241.0
systemd-journal,125.88863401510832,145.21484375,37.99609375,513,2631.0
