IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1452,411895,19,0.17342947368421052,1.473648
10.10.10.4,10.10.10.4,1186,135172,18,0.060076444444444446,0.087432
172.30.0.15,172.30.0.15,191,42143,11,0.030649454545454546,0.078416
192.168.254.2,192.168.254.2,139,37716,8,0.037716,0.077472
172.30.0.1,172.30.0.1,41,4612,7,0.005270857142857143,0.008216
34.117.59.81,34.117.59.81,9,2108,2,0.008432,0.009208
172.67.74.152,172.67.74.152,10,1534,2,0.006136,0.006176
fe80::2cdb:f0ff:fe8a:6c92,fe80::2cdb:f0ff:fe8a:6c92,2,142,1,0.001136,0.001136
fe80::4c60:4cff:feba:325e,fe80::4c60:4cff:feba:325e,2,142,2,0.000568,0.000576
fe80::54a0:e8ff:fed6:9ec1,fe80::54a0:e8ff:fed6:9ec1,2,142,1,0.001136,0.001136
fe80::8c27:40ff:fe84:194d,fe80::8c27:40ff:fe84:194d,2,142,2,0.000568,0.000576
fe80::e045:eeff:fe3e:21cf,fe80::e045:eeff:fe3e:21cf,2,142,1,0.001136,0.001136
fe80::f453:bdff:fefa:4219,fe80::f453:bdff:fefa:4219,2,142,1,0.001136,0.001136
