# Overall Packet Count: 50305
# Overall Total Bytes: 6084505
# Overall Average Packet Size (Bytes): 120.95
# Overall Capture Duration (Seconds): 1811.000
# Overall Average Rate (Mbps): 0.027

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
1.1.2.3,5.6.7.8,6795,3568270,504,0.05663920634920635,0.78416
172.30.0.15,192.168.254.2,364,152438,8,0.152438,0.592304
172.30.0.1,172.30.0.15,95,8881,21,0.0033832380952380954,0.013024
172.30.0.15,208.113.130.146,13,1182,4,0.002364,0.002912
fe80::e417:19ff:fec8:f542,ff02::2,8,568,5,0.0009088,0.001136
fe80::5c90:1eff:fe65:2b4b,ff02::2,8,568,5,0.0009088,0.001136
5.6.7.2,5.6.7.8,12,528,12,0.000352,0.000352
172.30.0.1,172.30.0.11,9,522,7,0.0005965714285714286,0.000928
fe80::e0d4:a7ff:fe1a:f747,ff02::2,7,498,4,0.000996,0.001136
fe80::a0b7:44ff:fe58:60b4,ff02::2,7,498,4,0.000996,0.001136
fe80::e4b4:ceff:fe40:5b49,ff02::2,7,496,4,0.000992,0.001136
1.2.48.110,5.6.7.8,9,492,7,0.0005622857142857143,0.00088
172.30.0.1,172.30.0.14,8,464,5,0.0007424,0.000928
1.2.143.148,5.6.7.8,8,436,6,0.0005813333333333333,0.001312
1.2.187.220,5.6.7.8,8,436,6,0.0005813333333333333,0.001312
fe80::5808:86ff:fe7c:ad37,ff02::2,6,426,3,0.001136,0.001136
fe80::c815:4cff:feb2:29c9,ff02::2,6,426,4,0.000852,0.001136
172.30.0.1,172.30.0.12,7,406,6,0.0005413333333333333,0.000928
1.2.129.9,5.6.7.8,7,388,6,0.0005173333333333333,0.00088
1.2.122.234,5.6.7.8,7,384,6,0.000512,0.00088
1.2.120.177,5.6.7.8,7,384,7,0.00043885714285714285,0.000448
1.2.161.191,5.6.7.8,7,384,6,0.000512,0.00088
1.2.167.124,5.6.7.8,7,384,6,0.000512,0.00088
1.2.249.207,5.6.7.8,7,384,5,0.0006144,0.00088
1.2.120.14,5.6.7.8,7,384,5,0.0006144,0.00088
1.2.202.62,5.6.7.8,7,384,6,0.000512,0.00088
1.2.11.249,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.190.232,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.15.4,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.153.167,5.6.7.8,7,382,5,0.0006112,0.00088
1.2.164.74,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.178.231,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.188.100,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.31.96,5.6.7.8,7,382,6,0.0005093333333333333,0.000864
1.2.199.252,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.218.169,5.6.7.8,7,382,7,0.0004365714285714286,0.000448
1.2.25.80,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.252.10,5.6.7.8,7,382,5,0.0006112,0.00088
1.2.33.193,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.53.0,5.6.7.8,7,382,5,0.0006112,0.00088
1.2.66.43,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.76.2,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.96.118,5.6.7.8,7,382,6,0.0005093333333333333,0.00088
1.2.246.140,5.6.7.8,7,380,6,0.0005066666666666667,0.00088
1.2.103.222,5.6.7.8,7,380,7,0.0004342857142857143,0.000448
1.2.119.167,5.6.7.8,7,380,6,0.0005066666666666667,0.000864
1.2.109.104,5.6.7.8,7,380,6,0.0005066666666666667,0.000864
fe80::9468:fbff:feaa:f85,ff02::2,5,356,3,0.0009493333333333334,0.001136
fe80::880c:d8ff:fe03:8794,ff02::2,5,354,3,0.000944,0.001136
fe80::9018:34ff:fe92:28cf,ff02::2,5,354,3,0.000944,0.001136
fe80::f03a:4aff:fef0:cf3d,ff02::2,5,354,3,0.000944,0.001136
1.2.220.135,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.92.170,5.6.7.8,6,330,5,0.000528,0.00088
1.2.97.12,5.6.7.8,6,330,5,0.000528,0.00088
1.2.162.67,5.6.7.8,6,330,6,0.00044,0.000448
1.2.59.251,5.6.7.8,6,330,6,0.00044,0.000448
1.2.123.163,5.6.7.8,6,330,6,0.00044,0.000448
1.2.182.79,5.6.7.8,6,330,6,0.00044,0.000448
