Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,31.63623046875,34.1875,26.484375,56,288.0
discern-file-so,1454.4221793831168,1463.046875,280.1484375,15,77.0
discern-logs-so,1205.4296875,1205.4296875,26.54296875,41,207.0
discern-network,1898.5859375,1898.5859375,102.55078125,56,280.0
python3,125.61328125,125.61328125,109.90625,112,555.0
